,href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
660,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=329,spanish15,male,"['puerto', 'rico']",spanish,"['portuguese', '']","['54,', 'male', '']",4.0,academic,['usa'],21.0,54.0
661,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=330,spanish16,male,"['aires,', 'argentina']",spanish,"['french', 'german', '']","['44,', 'male', '']",25.0,naturalistic,['usa'],19.0,44.0
662,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=331,spanish17,female,"['puebla,', 'mexico']",spanish,['none'],"['22,', 'female', '']",9.0,academic,['usa'],10.0,22.0
663,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=332,spanish18,male,"['paz,', 'bolivia']",spanish,['none'],"['22,', 'male', '']",17.0,academic,['usa'],2.0,22.0
664,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=333,spanish19,female,"['havana,', 'cuba']",spanish,['none'],"['25,', 'female', '']",17.0,academic,['usa'],5.0,25.0
665,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=335,spanish20,male,"['managua,', 'nicaragua']",spanish,['none'],"['45,', 'male', '']",30.0,academic,['usa'],18.0,45.0
666,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=336,spanish21,male,"['santiago,', 'chile']",spanish,['none'],"['25,', 'male', '']",18.0,naturalistic,[''],0.0,25.0
667,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=337,spanish22,female,"['madrid,', 'spain']",spanish,"['german', '']","['32,', 'female', '']",11.0,academic,['usa'],0.8,32.0
668,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=338,spanish23,male,"['santiago,', 'chile']",spanish,"['swedish', 'italian', '']","['22,', 'male', '']",7.0,academic,['usa'],0.1,22.0
669,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=339,spanish24,male,"['city,', 'mexico']",spanish,"['french', '']","['27,', 'male', '']",5.0,academic,['usa'],1.8,27.0
670,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=340,spanish25,male,"['costa', 'rica']",spanish,"['italian', 'french', '']","['26,', 'male', '']",21.0,academic,['usa'],5.0,26.0
671,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=341,spanish26,male,"['burgos,', 'spain']",spanish,"['french', 'german', 'swedish', 'esperanto', '']","['18,', 'male', '']",6.0,academic,[''],0.0,18.0
672,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=342,spanish27,male,"['zaragoza,', 'spain']",spanish,['none'],"['34,', 'male', '']",14.0,academic,['ireland'],0.1,34.0
673,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=343,spanish28,female,"['el', 'salvador']",spanish,['none'],"['20,', 'female', '']",18.0,academic,['usa'],2.0,20.0
674,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=410,spanish29,male,"['zulia,', 'venezuela']",spanish,"['french', '']","['18,', 'male', '']",10.0,academic,['canada'],0.5,18.0
675,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=441,spanish30,male,"['aires,', 'argentina']",spanish,"['french', 'portuguese', 'italian', '']","['18,', 'male', '']",5.0,academic,[''],0.0,18.0
676,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=449,spanish31,female,"['guayaquil,', 'ecuador']",spanish,['none'],"['31,', 'female', '']",7.0,academic,['usa'],7.0,31.0
677,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=450,spanish32,male,"['cruz,', 'bolivia']",spanish,"['portuguese', '']","['26,', 'male', '']",22.0,academic,['usa'],4.0,26.0
678,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=467,spanish33,male,"['caracas,', 'venezuela']",spanish,['none'],"['18,', 'male', '']",15.0,academic,['usa'],3.0,18.0
679,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=476,spanish34,male,"['cartagena,', 'spain']",spanish,"['german', '']","['28,', 'male', '']",11.0,academic,['uk'],0.75,28.0
680,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=479,spanish35,male,"['city,', 'mexico']",spanish,"['italian', '']","['28,', 'male', '']",17.0,academic,['usa'],4.25,28.0
681,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=499,spanish36,male,"['montevideo,', 'uruguay']",spanish,['none'],"['27,', 'male', '']",25.0,academic,[''],0.0,27.0
682,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=575,spanish37,female,"['tegucigalpa,', 'honduras']",spanish,"['russian', '']","['50,', 'female', '']",17.0,academic,['usa'],13.0,50.0
683,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=576,spanish38,male,"['tegucigalpa,', 'honduras']",spanish,"['portuguese', '']","['53,', 'male', '']",13.0,academic,['usa'],15.0,53.0
684,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=614,spanish39,male,"['pamplona,', 'spain']",spanish,['none'],"['20,', 'male', '']",3.0,academic,[''],0.0,20.0
685,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=644,spanish40,male,"['costa', 'rica']",spanish,"['italian', '']","['20,', 'male', '']",6.0,academic,[''],0.0,20.0
686,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=706,spanish41,male,"['dominican', 'republic']",spanish,['none'],"['25,', 'male', '']",6.0,naturalistic,['usa'],23.0,25.0
687,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=712,spanish42,female,"['bogota,', 'colombia']",spanish,['none'],"['80,', 'female', '']",18.0,academic,['usa'],20.0,80.0
688,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=714,spanish43,male,"['dominican', 'republic']",spanish,['none'],"['43,', 'male', '']",16.0,academic,['usa'],22.0,43.0
689,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=716,spanish44,female,"['dominican', 'republic']",spanish,['none'],"['37,', 'female', '']",4.0,academic,['usa'],11.5,37.0
690,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=715,spanish45,female,"['dominican', 'republic']",spanish,['none'],"['47,', 'female', '']",12.0,academic,['usa'],2.0,47.0
691,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=717,spanish46,male,"['dominican', 'republic']",spanish,"['french', '']","['33,', 'male', '']",14.0,academic,['usa'],10.0,33.0
692,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=718,spanish47,female,"['dominican', 'republic']",spanish,"['french', '']","['25,', 'female', '']",12.0,academic,['usa'],2.5,25.0
693,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=731,spanish48,male,"['bilbao,', 'spain']",spanish,['none'],"['21,', 'male', '']",6.0,academic,[''],0.0,21.0
694,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=732,spanish49,male,"['tandil,', 'argentina']",spanish,"['japanese', '']","['31,', 'male', '']",6.0,academic,[''],0.0,31.0
695,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=752,spanish50,male,"['dominican', 'republic']",spanish,['none'],"['27,', 'male', '']",15.0,academic,['usa'],0.25,27.0
696,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=753,spanish51,male,"['puerto', 'rico']",spanish,['none'],"['20,', 'male', '']",6.0,academic,['usa'],20.0,20.0
697,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=777,spanish52,female,"['cauca,', 'colombia']",spanish,"['french', 'italian', '']","['29,', 'female', '']",21.0,academic,['usa'],3.0,29.0
698,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=797,spanish53,male,"['bogota,', 'colombia']",spanish,"['portuguese', '']","['33,', 'male', '']",6.0,academic,['usa'],1.2,33.0
699,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=800,spanish54,male,"['mar,', 'chile']",spanish,['none'],"['25,', 'male', '']",18.0,academic,['usa'],1.0,25.0
700,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=810,spanish55,male,"['tandil,', 'argentina']",spanish,['none'],"['36,', 'male', '']",9.0,academic,['usa'],3.2,36.0
701,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=838,spanish56,male,"['monterrey,', 'mexico']",spanish,"['german', 'french', 'chinese', '']","['22,', 'male', '']",8.0,academic,[''],0.0,22.0
702,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=886,spanish57,male,"['montevideo,', 'uruguay']",spanish,"['italian', '']","['33,', 'male', '']",11.0,academic,"['ireland,', 'usa']",6.0,33.0
703,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=906,spanish58,male,"['bogota,', 'colombia']",spanish,['none'],"['31,', 'male', '']",18.0,academic,['usa'],2.0,31.0
704,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=908,spanish59,female,"['puerto', 'rico']",spanish,['none'],"['31,', 'female', '']",5.0,naturalistic,['usa'],26.0,31.0
705,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=915,spanish60,female,"['dominican', 'republic']",spanish,"['french', '']","['18,', 'female', '']",9.0,naturalistic,['usa'],10.0,18.0
706,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=924,spanish61,male,"['azuaga,', 'spain']",spanish,"['french', '']","['67,', 'male', '']",39.0,naturalistic,['usa'],30.0,67.0
707,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=925,spanish62,female,"['aires,', 'argentina']",spanish,"['italian', 'french', 'portuguese', '']","['63,', 'female', '']",19.0,academic,['usa'],41.0,63.0
708,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=959,spanish63,female,"['coruna,', 'spain']",spanish,"['catalan', 'italian', 'german', '']","['32,', 'female', '']",10.0,academic,"['uk,', 'usa']",4.0,32.0
709,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=962,spanish64,male,"['medellin,', 'colombia']",spanish,['none'],"['28,', 'male', '']",12.0,academic,[''],0.0,28.0
710,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1069,spanish65,male,"['barranquilla,', 'colombia']",spanish,['none'],"['32,', 'male', '']",12.0,naturalistic,['usa'],20.0,32.0
711,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1077,spanish66,male,"['el', 'salvador']",spanish,['none'],"['30,', 'male', '']",12.0,naturalistic,['canada'],18.0,30.0
712,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1111,spanish67,female,"['marta,', 'colombia']",spanish,"['french', '']","['48,', 'female', '']",14.0,academic,['usa'],4.0,48.0
713,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1227,spanish68,male,"['fernando,', 'chile']",spanish,"['german', '']","['27,', 'male', '']",14.0,academic,['australia'],0.8,27.0
714,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1229,spanish69,female,"['caracas,', 'venezuela']",spanish,"['french', '']","['20,', 'female', '']",7.0,naturalistic,['usa'],10.0,20.0
715,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1230,spanish70,female,"['bogota,', 'colombia']",spanish,"['french', '']","['30,', 'female', '']",10.0,academic,['usa'],1.5,30.0
716,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1231,spanish71,male,"['rosario,', 'argentina']",spanish,"['swedish', 'italian', '']","['24,', 'male', '']",6.0,academic,[''],0.0,24.0
717,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1238,spanish72,female,"['florida,', 'usa']",spanish,['none'],"['20,', 'female', '']",5.0,naturalistic,['usa'],20.0,20.0
718,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1240,spanish73,male,"['merida,', 'venezuela']",spanish,['none'],"['19,', 'male', '']",15.0,academic,['uk'],0.1,19.0
719,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1249,spanish74,male,"['zaragoza,', 'spain']",spanish,['none'],"['44,', 'male', '']",14.0,academic,[''],0.0,44.0
720,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1273,spanish75,female,"['lima,', 'peru']",spanish,"['french', 'dutch', '']","['28,', 'female', '']",5.0,academic,['usa'],8.0,28.0
721,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1290,spanish76,male,"['paz,', 'bolivia']",spanish,"['french', 'italian', '']","['27,', 'male', '']",10.0,academic,['uk'],4.0,27.0
722,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1301,spanish77,male,"['jalisco,', 'mexico']",spanish,['none'],"['45,', 'male', '']",13.0,academic,['usa'],2.0,45.0
723,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1338,spanish78,female,"['lima,', 'peru']",spanish,"['french', '']","['55,', 'female', '']",5.0,academic,['usa'],16.0,55.0
724,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1344,spanish79,female,"['lamas,', 'peru']",spanish,['none'],"['70,', 'female', '']",22.0,academic,['usa'],41.0,70.0
725,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1346,spanish80,female,"['bogota,', 'colombia']",spanish,['none'],"['77,', 'female', '']",75.0,naturalistic,['usa'],12.0,77.0
726,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1347,spanish81,female,"['puerto', 'rico']",spanish,['none'],"['63,', 'female', '']",7.0,academic,['usa'],2.5,63.0
727,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1396,spanish82,male,"['paz,', 'bolivia']",spanish,['none'],"['49,', 'male', '']",14.0,academic,['usa'],12.0,49.0
728,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1397,spanish83,male,"['paz,', 'bolivia']",spanish,"['italian', '']","['48,', 'male', '']",14.0,academic,['usa'],1.4,48.0
729,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1398,spanish84,female,"['aires,', 'argentina']",spanish,['none'],"['19,', 'female', '']",4.0,academic,['usa'],0.2,19.0
730,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1399,spanish85,female,"['aires,', 'argentina']",spanish,"['french', '']","['44,', 'female', '']",6.0,academic,[''],0.0,44.0
731,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1400,spanish86,male,"['aires,', 'argentina']",spanish,"['french', '']","['23,', 'male', '']",4.0,academic,[''],0.0,23.0
732,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1401,spanish87,male,"['paz,', 'bolivia']",spanish,['none'],"['55,', 'male', '']",9.0,academic,"['usa,', 'ireland']",2.2,55.0
733,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1402,spanish88,male,"['paz,', 'bolivia']",spanish,['none'],"['53,', 'male', '']",25.0,naturalistic,['usa'],29.0,53.0
734,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1425,spanish89,male,"['monterrey,', 'mexico']",spanish,['none'],"['22,', 'male', '']",13.0,academic,['usa'],9.0,22.0
735,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1431,spanish90,female,"['caracas,', 'venezuela']",spanish,"['italian', '']","['23,', 'female', '']",3.0,naturalistic,['usa'],2.0,23.0
736,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1433,spanish91,female,"['caracas,', 'venezuela']",spanish,"['french', '']","['20,', 'female', '']",7.0,naturalistic,['usa'],10.0,20.0
737,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1435,spanish92,male,"['cardenas,', 'cuba']",spanish,['none'],"['54,', 'male', '']",9.0,naturalistic,['usa'],45.0,54.0
738,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1436,spanish93,female,"['rosa,', 'honduras']",spanish,['none'],"['29,', 'female', '']",18.0,naturalistic,['usa'],11.0,29.0
739,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1439,spanish94,male,"['bogota,', 'colombia']",spanish,['none'],"['19,', 'male', '']",6.0,academic,['usa'],11.0,19.0
740,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1444,spanish95,female,"['juarez,', 'mexico']",spanish,['none'],"['31,', 'female', '']",21.0,naturalistic,['usa'],10.0,31.0
741,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1449,spanish96,female,"['arequipa,', 'peru']",spanish,"['portuguese', 'french', 'italian', 'quechua', '']","['29,', 'female', '']",12.0,academic,['usa'],4.25,29.0
742,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1450,spanish97,female,"['bogota,', 'colombia']",spanish,"['german', '']","['52,', 'female', '']",19.0,academic,['usa'],17.5,52.0
